"","ID","Age_2","Balance_2","Day_2","Duration_2","Campaign_2","Pdays_2","Previous_2","Y_2","Month_2","Education_2","Marital_2","Job_2","Default_2","Loan_2","Contact_2","Poutcome_2","Housing_2"
"5777",143190,27,326,22,326,1,-1,0,2,2,4,1,12,1,1,1,4,1
"5778",140140,32,889,3,1076,2,1,3,2,6,2,2,2,1,1,1,3,2
"5779",131178,71,4657,16,93,5,-1,0,2,2,1,2,6,1,1,1,4,1
"5780",116583,51,895,23,638,2,-1,0,2,7,2,1,1,1,1,1,4,1
"5781",141009,33,498,12,338,2,1,1,2,8,2,1,2,1,1,1,2,1
"5782",103813,40,446,16,1252,1,-1,0,2,5,2,2,8,1,1,3,4,2
"5783",134895,37,141,6,848,1,2,3,2,5,2,3,10,1,1,1,1,2
"5784",127334,47,834,21,902,1,1,2,2,11,2,2,10,1,2,1,3,1
"5785",140589,32,51,7,297,1,-1,0,2,7,2,2,1,1,2,1,4,2
"5786",126643,30,1794,20,1035,1,-1,0,2,11,2,2,1,1,1,1,4,1
"5787",141519,62,0,3,299,1,-1,0,2,9,3,2,5,1,1,1,4,1
"5788",111048,56,4266,17,490,4,-1,0,2,6,3,3,5,1,1,3,4,2
"5789",124163,42,-247,21,519,1,1,1,2,10,2,1,1,1,2,2,3,2
"5790",111616,39,2843,19,585,1,-1,0,2,6,2,2,8,1,1,3,4,2
"5791",144545,56,2037,5,318,1,1,6,2,8,3,3,5,1,1,1,1,1
"5792",140069,42,2913,3,705,1,2,1,2,6,2,2,2,1,1,1,1,1
"5793",131751,40,754,6,635,1,-1,0,2,4,2,2,5,1,2,1,4,1
"5794",114844,27,139,15,448,5,-1,0,2,7,3,2,3,1,1,1,4,1
"5795",135915,47,603,8,1080,1,-1,0,2,5,1,3,2,1,2,1,4,2
"5796",136553,37,133,11,1388,2,-1,0,2,5,2,1,2,1,1,1,4,2
"5797",132525,54,3994,16,299,2,-1,0,2,4,2,2,10,1,2,1,4,1
"5798",119831,33,801,7,341,5,-1,0,2,8,2,3,10,1,1,1,4,1
"5799",118272,27,1,30,764,4,-1,0,2,7,3,1,5,1,1,1,4,2
"5800",140474,37,2061,22,459,1,1,3,2,6,2,2,1,1,2,1,1,2
"5801",122316,30,-477,21,1532,2,-1,0,2,8,3,1,8,1,2,1,4,1
"5802",141715,37,1000,22,239,1,1,2,2,9,3,1,1,1,1,1,2,2
"5803",143785,29,3290,12,430,1,1,3,2,5,3,1,7,1,1,1,2,1
"5804",140752,36,495,5,157,3,1,2,2,8,3,2,5,1,1,1,2,1
"5805",105643,44,5773,23,597,6,-1,0,2,5,3,3,5,1,1,3,4,1
"5806",141140,35,18111,14,172,4,-1,0,2,8,3,1,5,1,1,1,4,1
"5807",144440,69,2144,29,417,1,2,4,2,7,3,1,6,1,1,1,2,1
"5808",119638,60,0,7,401,3,-1,0,2,8,3,2,5,1,1,1,4,1
"5809",142331,42,994,12,227,3,1,6,2,11,2,2,10,1,1,1,2,2
"5810",122843,59,-546,25,1152,6,-1,0,2,8,1,2,2,1,1,1,4,1
"5811",140573,28,643,3,308,2,-1,0,2,7,2,1,2,1,1,1,4,1
"5812",140074,52,2104,3,210,2,-1,0,2,6,3,3,5,1,1,1,4,1
"5813",124281,58,4152,14,160,1,-1,0,2,11,3,2,5,1,1,2,4,2
"5814",133343,61,243,20,194,1,-1,0,2,4,2,2,6,1,1,1,4,1
"5815",144455,22,1232,30,283,1,2,2,2,7,4,1,9,1,1,1,3,1
"5816",144946,40,6403,22,208,2,-1,0,2,9,2,2,3,1,1,1,4,1
"5817",130474,54,0,5,686,2,2,1,2,2,4,2,8,1,1,1,3,2
"5818",144657,35,2717,13,394,6,-1,0,2,8,3,2,5,1,1,1,4,1
"5819",141498,63,4752,2,233,2,-1,0,2,9,2,2,6,1,1,1,4,1
"5820",103941,24,656,16,894,1,-1,0,2,5,1,2,2,1,1,3,4,2
"5821",143533,43,4389,8,618,1,-1,0,2,4,4,3,10,1,1,1,4,1
"5822",142963,29,95,3,172,3,-1,0,2,2,2,2,10,1,2,1,4,1
"5823",128554,27,667,29,866,2,-1,0,2,1,3,1,10,1,1,1,4,1
"5824",142311,49,3371,11,269,2,-1,0,2,11,1,2,5,1,1,1,4,1
"5825",143732,74,935,5,226,1,1,2,2,5,2,2,6,1,1,1,1,1
"5826",139411,28,-522,18,638,2,-1,0,2,5,2,2,7,1,2,1,4,2
"5827",116222,28,751,22,598,5,-1,0,2,7,2,2,2,1,1,1,4,2
"5828",143334,33,2240,8,264,2,2,1,2,3,3,3,5,1,1,1,2,1
"5829",139579,28,957,25,915,2,-1,0,2,5,3,1,5,1,1,1,4,1
"5830",142614,57,2986,17,222,2,2,1,2,12,4,3,5,1,1,1,1,1
"5831",143082,34,2885,10,314,2,1,4,2,2,3,3,5,1,1,1,3,1
"5832",143350,31,147,9,469,1,2,2,2,3,3,1,5,1,1,1,2,1
"5833",135046,27,2,6,554,2,2,1,2,5,2,1,10,1,2,1,1,2
"5834",111942,47,1694,20,560,3,-1,0,2,6,3,2,10,1,2,3,4,1
"5835",141709,70,44,18,1104,2,1,2,2,9,3,2,6,1,1,1,3,1
"5836",142451,27,11862,25,285,2,1,7,2,11,3,1,10,1,1,1,2,1
"5837",112865,46,926,7,385,5,-1,0,2,7,2,2,11,1,1,1,4,1
"5838",132458,43,240,16,453,1,-1,0,2,4,3,2,5,1,1,1,4,2
"5839",110400,58,826,12,885,1,-1,0,2,6,2,2,1,1,1,3,4,1
"5840",132280,38,6158,15,139,5,1,9,2,4,3,1,5,1,1,1,1,2
"5841",142961,45,205,3,373,1,1,1,2,2,2,2,1,1,1,1,2,1
"5842",144014,66,4041,14,713,2,-1,0,2,6,2,2,1,1,1,1,4,1
"5843",142350,36,2971,12,247,1,1,8,2,11,2,2,3,1,1,1,1,1
"5844",131467,32,8866,18,278,2,-1,0,2,3,3,1,1,1,1,1,4,1
"5845",118296,36,78,30,2692,9,-1,0,2,7,1,2,4,1,1,2,4,2
"5846",102922,41,1618,14,1553,1,-1,0,2,5,1,1,2,1,1,3,4,2
"5847",131235,51,117,18,442,2,-1,0,2,2,2,2,10,1,1,1,4,1
"5848",141557,35,7918,7,497,1,-1,0,2,9,3,1,5,1,1,1,4,1
"5849",132969,33,806,17,108,1,-1,0,2,4,2,2,10,1,1,1,4,1
"5850",119342,43,1304,6,501,2,-1,0,2,8,3,1,5,1,1,1,4,1
"5851",144959,31,243,23,305,2,2,1,2,9,2,2,4,1,1,1,1,2
"5852",143983,63,1490,8,506,1,-1,0,2,6,2,3,6,1,1,1,4,1
"5853",142957,37,265,3,140,1,2,2,2,2,2,1,10,1,2,1,1,2
"5854",116067,36,81,22,560,1,-1,0,2,7,3,3,5,1,2,1,4,1
"5855",104301,31,754,19,1022,4,-1,0,2,5,2,2,2,1,1,3,4,2
"5856",133866,32,2069,22,545,1,-1,0,2,4,3,1,5,1,1,1,4,1
"5857",124140,30,1785,17,235,1,-1,0,2,10,3,2,7,1,1,3,4,1
"5858",134312,47,335,4,417,1,1,1,2,5,2,2,10,1,1,1,2,1
"5859",142268,67,942,6,455,2,1,2,2,11,1,2,6,1,1,1,3,1
"5860",139973,43,2160,2,169,1,-1,0,2,6,2,2,2,1,1,1,4,1
"5861",142643,60,3735,22,190,1,2,9,2,12,2,2,1,1,1,1,2,1
"5862",143080,48,201,10,406,2,1,2,2,2,2,3,11,1,1,1,2,1
"5863",141797,60,1588,6,728,1,-1,0,2,10,1,2,6,1,1,1,4,1
"5864",138147,33,207,14,629,4,-1,0,2,5,2,2,8,1,1,1,4,2
"5865",144414,55,1320,28,340,1,1,2,2,7,3,2,10,1,1,1,2,1
"5866",111090,60,3301,17,2621,3,-1,0,2,6,3,2,5,1,1,3,4,1
"5867",140580,23,870,6,316,4,-1,0,2,7,2,1,8,1,1,1,4,1
"5868",125830,33,149,19,424,2,2,1,2,11,3,1,10,1,1,1,3,2
"5869",134061,34,1337,30,442,1,-1,0,2,4,2,2,8,1,1,1,4,1
"5870",135077,29,266,6,540,1,-1,0,2,5,2,1,1,1,1,1,4,2
"5871",121215,49,1314,14,834,14,-1,0,2,8,2,2,8,1,1,1,4,1
"5872",134075,56,616,30,225,1,1,1,2,4,3,2,5,1,1,1,2,1
"5873",143589,36,-115,16,297,4,2,2,2,4,3,2,5,1,1,1,3,2
"5874",142461,31,4198,25,234,1,-1,0,2,11,2,1,1,1,1,1,4,1
"5875",137712,49,-454,14,558,1,-1,0,2,5,2,2,2,1,1,1,4,2
"5876",142264,54,0,6,464,5,2,8,2,11,2,2,10,1,1,1,3,1
"5877",127668,46,149,21,1222,2,-1,0,2,11,2,2,5,1,1,1,4,1
"5878",142834,68,2144,26,708,1,1,3,2,1,3,1,6,1,1,1,2,1
"5879",133253,46,3229,20,1550,1,-1,0,2,4,1,2,5,1,1,1,4,2
"5880",132166,24,448,14,324,1,-1,0,2,4,4,2,5,1,1,1,4,1
"5881",142562,69,426,9,395,1,-1,0,2,12,4,2,6,1,1,2,4,1
"5882",131250,71,653,26,367,1,-1,0,2,2,3,2,6,1,1,2,4,1
"5883",140509,44,88,2,275,1,-1,0,2,7,2,2,2,1,1,1,4,2
"5884",142234,36,506,3,217,1,1,2,2,11,3,2,7,1,1,1,1,1
"5885",133838,38,0,22,315,1,-1,0,2,4,2,2,10,1,1,1,4,2
"5886",102900,48,24,14,832,1,-1,0,2,5,1,3,2,1,1,3,4,2
"5887",133845,33,882,22,104,1,2,4,2,4,3,2,1,1,1,1,1,1
"5888",124233,59,1026,5,669,1,-1,0,2,11,2,3,6,1,1,3,4,1
"5889",107656,40,5637,30,553,3,-1,0,2,5,2,1,10,1,1,3,4,2
"5890",144200,28,1414,8,294,1,2,1,2,7,3,1,5,2,1,1,1,2
"5891",140308,35,1177,8,243,4,-1,0,2,6,1,2,2,1,1,1,4,1
"5892",130888,32,1879,6,591,8,-1,0,2,2,2,2,2,1,1,1,4,1
"5893",142600,29,572,16,314,1,2,1,2,12,3,1,5,1,1,1,2,1
"5894",136920,42,-407,12,829,7,-1,0,2,5,1,2,2,1,2,1,4,2
"5895",127497,30,4457,21,566,4,-1,0,2,11,2,2,1,1,1,1,4,2
"5896",132139,22,107,14,125,1,-1,0,2,4,2,1,9,1,1,1,4,1
"5897",137881,34,273,14,492,1,2,2,2,5,3,2,5,1,1,1,1,2
"5898",142322,53,1624,11,166,3,1,7,2,11,3,2,5,1,1,1,2,1
"5899",120113,32,483,8,580,3,-1,0,2,8,2,1,10,1,1,1,4,1
"5900",114768,37,1775,15,514,5,-1,0,2,7,3,3,5,1,1,1,4,1
"5901",138866,37,465,18,899,3,-1,0,2,5,2,1,4,1,1,1,4,2
"5902",131116,43,40,10,147,1,-1,0,2,2,3,2,5,1,1,1,4,1
"5903",114027,30,5,10,829,5,-1,0,2,7,2,2,8,1,2,1,4,1
"5904",141843,33,1781,8,611,2,2,1,2,10,3,1,5,1,1,1,2,1
"5905",140605,37,3737,7,224,1,-1,0,2,7,3,2,5,1,1,1,4,1
"5906",140304,49,6574,8,138,3,-1,0,2,6,3,2,1,1,1,1,4,1
"5907",119145,33,679,5,1109,2,-1,0,2,8,3,2,5,1,1,1,4,1
"5908",143363,52,1416,10,436,2,2,1,2,3,2,2,11,1,1,1,2,1
"5909",141329,50,3370,21,531,2,1,2,2,8,2,2,10,1,1,1,2,1
"5910",136266,40,-17,11,474,1,2,1,2,5,3,2,5,1,2,1,2,2
"5911",141871,67,361,13,411,2,-1,0,2,10,3,3,5,1,1,1,4,1
"5912",144202,31,2666,8,411,2,1,9,2,7,3,2,7,1,1,2,3,1
"5913",112724,36,0,4,584,1,-1,0,2,7,1,2,10,1,1,3,4,1
"5914",143343,51,0,8,124,2,-1,0,2,3,3,2,1,1,2,1,4,2
"5915",143564,32,2016,13,232,1,2,1,2,4,3,1,5,1,1,1,2,1
"5916",140178,30,419,4,194,1,-1,0,2,6,3,2,5,1,1,1,4,2
"5917",143795,54,2206,13,260,1,1,4,2,5,2,2,12,1,1,1,2,1
"5918",126535,46,0,20,531,1,1,1,2,11,3,2,10,1,1,1,1,1
"5919",137769,55,8180,14,854,2,2,1,2,5,1,3,2,1,1,1,1,1
"5920",133118,74,921,17,394,2,-1,0,2,4,2,2,6,1,1,2,4,1
"5921",144148,32,4071,30,319,2,-1,0,2,6,3,1,10,1,1,1,4,1
"5922",138657,36,148,15,1357,4,2,2,2,5,2,1,1,1,1,1,1,2
"5923",144490,62,569,3,187,2,2,6,2,8,2,2,6,1,1,1,2,1
"5924",144419,26,267,28,817,2,-1,0,2,7,2,2,10,1,1,1,4,2
"5925",144396,61,10861,26,336,2,2,3,2,7,3,2,7,1,1,1,2,1
"5926",138565,32,134,15,532,3,-1,0,2,5,2,2,5,1,2,1,4,2
"5927",142156,54,962,29,288,3,-1,0,2,10,2,2,4,1,1,1,4,2
"5928",133237,35,43,20,860,1,-1,0,2,4,3,2,5,1,1,1,4,2
"5929",134567,36,378,5,1240,1,-1,0,2,5,1,2,2,1,1,1,4,2
"5930",141421,62,780,28,162,2,-1,0,2,8,2,2,11,1,1,1,4,1
"5931",144824,61,56,7,288,3,-1,0,2,9,1,2,6,1,1,1,4,1
"5932",144272,53,6181,14,817,2,2,3,2,7,1,2,10,1,1,1,3,1
"5933",142769,36,991,14,589,2,-1,0,2,1,4,2,1,1,1,1,4,1
"5934",142305,27,4590,10,131,4,1,3,2,11,2,1,1,1,1,1,1,2
"5935",133515,73,3203,20,148,1,-1,0,2,4,3,3,6,1,1,1,4,1
"5936",109989,38,217,9,491,6,-1,0,2,6,1,2,10,1,1,3,4,2
"5937",142360,50,3608,13,176,2,2,2,2,11,2,2,1,1,1,1,2,2
"5938",135370,35,1618,7,542,1,-1,0,2,5,3,1,5,1,2,1,4,2
"5939",101951,28,-197,9,2016,2,-1,0,2,5,2,1,2,1,1,3,4,2
"5940",144348,49,300,21,316,1,-1,0,2,7,3,3,5,1,1,1,4,1
"5941",132993,49,687,17,772,1,-1,0,2,4,2,2,3,1,1,1,4,2
"5942",141512,32,995,3,331,1,1,2,2,9,2,2,1,1,1,1,3,1
"5943",127449,33,0,21,654,1,-1,0,2,11,3,1,10,1,1,1,4,2
"5944",119858,41,1517,8,193,3,-1,0,2,8,3,2,10,1,1,1,4,1
"5945",126775,46,2087,20,768,3,-1,0,2,11,2,3,1,1,1,1,4,1
"5946",140541,45,5511,2,272,1,-1,0,2,7,4,2,1,1,1,1,4,1
"5947",131762,44,712,6,740,3,-1,0,2,4,2,1,2,1,2,1,4,2
"5948",125296,39,11887,18,1181,2,-1,0,2,11,2,2,3,1,1,1,4,1
"5949",144013,56,602,14,458,1,1,8,2,6,2,2,1,1,1,1,2,1
"5950",144254,27,643,13,317,1,-1,0,2,7,2,1,10,1,1,1,4,1
"5951",145225,27,232,26,701,2,-1,0,2,10,1,1,2,1,1,1,4,2
"5952",142545,31,684,7,620,3,-1,0,2,12,2,2,10,1,1,1,4,2
"5953",129202,31,284,2,855,1,-1,0,2,2,2,1,11,1,1,1,4,2
"5954",126085,34,1006,19,783,3,2,2,2,11,3,2,5,1,1,1,3,2
"5955",143908,23,691,27,1178,1,2,6,2,5,3,1,9,1,1,1,2,1
"5956",111388,31,671,18,704,4,-1,0,2,6,2,2,2,1,1,3,4,2
"5957",144416,39,7005,28,429,2,2,3,2,7,1,2,11,1,1,1,2,2
"5958",131111,42,757,10,154,1,-1,0,2,2,3,2,10,1,1,1,4,1
"5959",119161,58,1257,5,1536,1,-1,0,2,8,3,3,5,1,1,1,4,1
"5960",143980,36,2823,8,215,1,2,6,2,6,2,3,10,1,1,1,1,2
"5961",127189,31,8629,21,957,1,2,2,2,11,2,2,5,1,1,1,1,2
"5962",144234,43,386,12,220,3,2,1,2,7,2,1,1,1,1,1,1,1
"5963",130394,27,2648,5,917,1,-1,0,2,2,3,1,5,1,1,1,4,1
"5964",139990,42,1376,2,271,2,1,4,2,6,2,2,8,1,1,1,2,2
"5965",134260,31,4041,30,1034,2,-1,0,2,4,3,1,1,1,1,1,4,1
"5966",143617,25,722,21,623,2,-1,0,2,4,4,1,9,1,1,2,4,1
"5967",143345,59,957,8,301,1,1,2,2,3,2,2,11,1,1,1,2,1
"5968",124242,29,572,8,319,1,-1,0,2,11,3,1,5,1,1,2,4,2
"5969",144329,42,1519,19,268,1,-1,0,2,7,4,2,5,1,1,1,4,1
"5970",138519,27,353,15,663,1,-1,0,2,5,2,1,8,1,1,1,4,2
"5971",127137,30,1942,21,436,2,2,3,2,11,3,2,5,1,2,1,3,2
"5972",142182,87,230,30,144,1,-1,0,2,10,1,2,6,1,1,1,4,1
"5973",135922,33,294,8,763,1,-1,0,2,5,2,3,1,1,1,1,4,2
"5974",141208,36,1189,17,220,1,-1,0,2,8,3,1,8,1,1,1,4,1
"5975",134064,59,493,30,237,1,-1,0,2,4,2,2,6,1,1,1,4,1
"5976",143156,34,2159,18,386,1,-1,0,2,2,3,1,5,1,1,3,4,1
"5977",141588,18,108,8,169,1,-1,0,2,9,4,1,9,1,1,1,4,1
"5978",132207,43,2557,15,165,2,2,3,2,4,1,2,8,1,1,2,1,2
"5979",114983,29,2870,16,988,1,-1,0,2,7,2,2,2,1,1,1,4,2
"5980",141590,33,409,8,165,1,1,4,2,9,2,2,7,1,1,1,2,1
"5981",109748,28,2788,6,369,2,-1,0,2,6,2,2,2,1,1,3,4,2
"5982",113302,26,81,8,803,2,-1,0,2,7,2,1,2,2,2,1,4,1
"5983",113908,47,182,10,39,1,-1,0,2,7,2,2,2,1,1,2,4,2
"5984",141273,29,2531,19,634,1,-1,0,2,8,3,1,5,1,1,1,4,1
"5985",137218,33,221,13,669,1,2,4,2,5,2,2,10,1,1,1,1,2
"5986",144295,42,1289,15,250,4,2,2,2,7,2,2,11,1,1,1,1,1
"5987",140451,28,442,19,474,3,1,3,2,6,3,1,7,1,1,1,3,1
"5988",121327,55,3485,18,625,4,-1,0,2,8,1,2,2,1,1,1,4,1
"5989",142295,67,405,10,344,2,1,2,2,11,3,2,5,1,1,1,2,1
"5990",139678,58,2714,26,165,1,2,2,2,5,2,2,6,1,1,1,1,1
"5991",144330,60,478,19,173,2,2,8,2,7,4,2,1,1,1,1,1,1
"5992",121952,53,15,20,921,2,-1,0,2,8,3,2,5,1,1,1,4,1
"5993",142633,32,131,21,322,1,2,1,2,12,2,1,1,1,1,1,2,2
"5994",140106,39,48,3,539,1,-1,0,2,6,3,1,2,1,1,1,4,1
"5995",117195,51,0,25,946,3,-1,0,2,7,1,2,2,1,2,1,4,2
"5996",137458,35,1396,13,809,1,2,1,2,5,3,1,5,1,1,1,1,2
"5997",115221,42,4,17,795,1,-1,0,2,7,3,2,5,1,1,1,4,2
"5998",143613,24,1295,21,476,1,-1,0,2,4,2,1,1,1,1,1,4,1
"5999",139867,38,70,1,263,1,-1,0,2,6,2,3,4,1,1,1,4,1
"6000",138200,36,125,15,676,3,-1,0,2,5,2,1,10,1,1,1,4,2
"6001",133816,30,6281,21,149,2,-1,0,2,4,4,1,2,1,1,1,4,1
"6002",131336,34,215,3,350,3,-1,0,2,3,2,1,2,1,1,1,4,1
"6003",118102,44,-4,30,788,2,-1,0,2,7,1,1,11,2,2,1,4,1
"6004",141069,36,341,13,282,1,-1,0,2,8,3,2,10,1,1,1,4,1
"6005",143928,48,0,28,270,5,-1,0,2,5,2,2,4,1,1,1,4,1
"6006",141435,29,1311,28,622,1,-1,0,2,8,3,1,11,1,1,1,4,1
"6007",134206,35,1162,30,175,1,-1,0,2,4,3,1,5,1,1,1,4,1
"6008",145113,51,469,14,491,1,2,3,2,10,3,2,5,1,1,1,2,1
"6009",144850,24,139,9,430,4,-1,0,2,9,2,1,9,1,1,1,4,1
"6010",134108,33,55,30,526,2,1,3,2,4,3,2,5,1,1,1,1,1
"6011",143037,22,216,8,363,1,2,1,2,2,2,1,9,1,1,1,2,1
"6012",140164,29,572,4,224,1,-1,0,2,6,3,1,5,1,1,1,4,1
"6013",134414,32,3271,4,949,3,-1,0,2,5,3,3,7,1,1,1,4,1
"6014",143206,47,368,23,269,1,2,5,2,2,2,2,1,1,1,1,2,1
"6015",142504,39,2983,3,472,1,-1,0,2,12,2,2,10,1,1,1,4,1
"6016",135504,51,3025,7,476,1,2,1,2,5,2,2,1,1,1,1,3,1
"6017",133808,56,3391,21,243,1,-1,0,2,4,1,2,11,1,1,1,4,1
"6018",130242,30,313,4,1121,2,-1,0,2,2,2,1,1,1,1,1,4,2
"6019",142342,51,346,12,134,2,2,3,2,11,3,2,5,1,1,1,1,1
"6020",145132,42,1289,15,1176,3,1,6,2,10,2,2,11,1,1,1,2,1
"6021",106552,44,51,27,3094,2,-1,0,2,5,2,3,8,1,2,3,4,2
"6022",142145,72,0,29,189,3,-1,0,2,10,2,2,6,1,1,1,4,1
"6023",131866,35,16,8,903,1,-1,0,2,4,2,1,10,1,1,1,4,2
"6024",140043,35,1354,2,250,2,-1,0,2,6,3,2,10,1,1,1,4,1
"6025",117556,50,133,28,890,4,-1,0,2,7,2,1,1,1,1,1,4,1
"6026",111452,41,219,18,1574,3,-1,0,2,6,1,2,2,1,2,3,4,1
"6027",136793,51,518,12,918,1,-1,0,2,5,2,2,2,1,1,1,4,2
"6028",105904,37,125,26,679,2,-1,0,2,5,2,2,2,1,1,3,4,1
"6029",117393,55,3899,28,596,4,-1,0,2,7,2,2,10,1,1,2,4,2
"6030",120723,38,1223,12,1092,5,-1,0,2,8,3,2,5,1,1,1,4,1
"6031",134782,35,1286,5,862,3,2,1,2,5,2,2,1,1,1,1,3,2
"6032",142291,31,2666,10,318,2,1,6,2,11,3,2,7,1,1,1,2,1
"6033",119213,49,1377,5,935,1,-1,0,2,8,2,1,10,1,1,1,4,1
"6034",113565,37,214,9,645,1,-1,0,2,7,1,2,1,1,1,1,4,2
"6035",144818,37,6771,7,337,1,2,1,2,9,3,2,5,1,1,1,2,1
"6036",113993,28,-170,10,720,2,-1,0,2,7,2,1,1,1,2,1,4,1
"6037",133821,45,0,21,278,3,-1,0,2,4,4,3,12,1,1,1,4,1
"6038",129303,60,2557,2,415,1,-1,0,2,2,3,2,6,1,1,1,4,2
"6039",142701,70,2795,8,301,2,-1,0,2,1,1,2,6,1,1,1,4,1
"6040",131519,32,658,27,283,1,-1,0,2,3,3,1,7,1,1,1,4,2
"6041",144327,46,9299,19,1148,1,2,2,2,7,2,2,10,1,1,1,3,1
"6042",131172,54,1872,13,439,5,-1,0,2,2,2,3,1,1,1,1,4,1
"6043",121069,57,3043,14,707,2,-1,0,2,8,2,3,10,1,1,1,4,1
"6044",143438,43,2367,22,173,2,2,4,2,3,3,3,5,1,1,1,2,1
"6045",142973,32,0,4,233,3,2,2,2,2,3,1,9,1,1,1,1,1
"6046",111608,53,1319,19,1318,3,-1,0,2,6,2,2,10,1,1,3,4,1
"6047",115856,56,486,21,1877,1,-1,0,2,7,1,2,8,1,2,2,4,1
"6048",120739,33,87,12,978,1,-1,0,2,8,3,1,5,1,1,1,4,1
"6049",143354,28,1825,9,236,1,-1,0,2,3,3,1,5,1,1,1,4,1
"6050",145175,48,50,21,419,1,-1,0,2,10,2,2,1,1,2,1,4,1
"6051",129555,25,483,3,189,1,-1,0,2,2,2,1,1,1,2,1,4,1
"6052",142686,61,544,29,63,3,2,9,2,12,2,2,5,1,1,1,2,1
"6053",121882,33,61,19,836,3,-1,0,2,8,3,1,7,1,1,1,4,1
"6054",106438,30,-213,27,751,1,-1,0,2,5,2,1,1,1,2,3,4,2
"6055",134226,25,2816,30,327,1,-1,0,2,4,2,1,1,1,1,1,4,1
"6056",143385,72,951,12,229,3,2,1,2,3,2,2,6,1,2,1,1,1
"6057",121892,33,1412,19,480,1,-1,0,2,8,3,2,5,1,1,3,4,2
"6058",133847,30,81,22,145,1,-1,0,2,4,3,2,8,1,1,1,4,1
"6059",117647,48,2263,29,874,2,-1,0,2,7,3,3,5,1,1,1,4,1
"6060",144315,37,0,16,268,2,2,3,2,7,3,2,5,1,1,1,2,1
"6061",139921,38,804,1,1087,1,-1,0,2,6,2,1,11,1,1,1,4,1
"6062",145078,27,346,11,212,1,-1,0,2,10,3,2,1,1,1,1,4,1
"6063",144714,61,211,31,443,2,2,3,2,8,1,2,4,1,1,1,1,1
"6064",117895,46,659,29,1127,11,-1,0,2,7,2,2,1,1,1,2,4,2
"6065",140253,30,0,5,159,2,-1,0,2,6,3,1,10,1,1,1,4,2
"6066",117979,47,255,30,802,4,-1,0,2,7,3,1,5,1,2,1,4,1
"6067",140518,40,2763,2,566,1,2,2,2,7,3,2,5,1,1,1,2,2
"6068",106107,24,685,26,896,3,-1,0,2,5,2,2,2,1,1,3,4,2
"6069",108118,36,2984,2,394,1,-1,0,2,6,2,2,8,1,1,3,4,2
"6070",126784,52,3469,20,653,1,-1,0,2,11,3,1,3,1,1,1,4,2
"6071",142463,28,1925,25,487,1,1,2,2,11,2,1,9,1,1,1,1,1
"6072",140184,41,3426,4,102,2,2,3,2,6,3,3,5,1,1,1,1,1
"6073",144063,32,131,22,522,1,2,2,2,6,2,1,1,1,1,1,2,2
"6074",111720,41,246,19,683,3,-1,0,2,6,1,2,2,1,1,3,4,1
"6075",142732,28,4579,12,409,2,-1,0,2,1,3,1,7,1,1,1,4,1
"6076",143430,25,303,18,265,1,-1,0,2,3,2,1,2,1,1,1,4,1
"6077",124178,36,0,23,140,1,1,3,2,10,3,2,5,1,1,2,1,2
"6078",142714,35,323,11,261,2,-1,0,2,1,3,2,5,1,1,1,4,1
"6079",134163,24,474,30,551,1,-1,0,2,4,1,1,9,1,1,1,4,1
"6080",144509,30,1788,4,288,1,2,2,2,8,3,1,8,1,1,1,1,1
"6081",143211,29,805,23,132,1,1,7,2,2,3,1,7,1,1,1,1,1
"6082",133391,44,105,20,586,1,-1,0,2,4,2,2,2,2,1,1,4,2
"6083",133969,39,15,30,510,1,-1,0,2,4,2,1,10,1,1,1,4,2
"6084",141686,26,362,15,925,1,1,2,2,9,3,1,5,1,1,1,2,1
"6085",102448,33,5,13,1346,1,-1,0,2,5,2,3,5,1,1,3,4,2
"6086",145220,47,1210,26,604,1,1,4,2,10,2,2,1,1,1,1,1,1
"6087",120070,49,823,8,780,4,-1,0,2,8,2,2,8,1,1,1,4,1
"6088",142397,27,535,16,183,1,1,1,2,11,2,1,2,1,1,1,2,1
"6089",141083,23,431,13,496,2,-1,0,2,8,2,1,9,1,1,1,4,1
"6090",143941,30,0,1,318,1,-1,0,2,6,2,2,1,1,1,1,4,1
"6091",100670,28,5090,6,1297,3,-1,0,2,5,2,1,8,1,1,3,4,2
"6092",109249,29,425,5,562,15,-1,0,2,6,2,2,7,1,1,3,4,2
"6093",130819,56,616,6,156,1,-1,0,2,2,3,2,5,1,1,1,4,1
"6094",117881,41,-190,29,808,3,-1,0,2,7,2,2,2,1,2,1,4,1
"6095",133609,26,136,20,120,1,-1,0,2,4,2,1,8,1,1,1,4,1
"6096",143840,33,2364,17,508,1,-1,0,2,5,3,1,5,1,1,1,4,1
"6097",114261,33,1534,11,1041,2,-1,0,2,7,4,1,5,1,1,1,4,2
"6098",143846,84,639,18,353,3,-1,0,2,5,1,3,6,1,1,2,4,1
"6099",131803,47,817,7,721,4,-1,0,2,4,2,2,11,1,1,1,4,1
"6100",140376,25,505,15,284,1,-1,0,2,6,2,1,8,1,1,1,4,1
"6101",142624,30,102,18,364,3,-1,0,2,12,3,1,5,1,1,1,4,2
"6102",126973,33,2918,20,1059,2,-1,0,2,11,2,2,8,1,2,1,4,1
"6103",110765,51,33,16,721,3,-1,0,2,6,2,2,2,1,2,3,4,1
"6104",131497,40,0,25,506,2,-1,0,2,3,3,2,5,1,1,1,4,2
"6105",140409,28,136,16,355,1,-1,0,2,6,2,1,1,1,1,1,4,1
